vid,trial_number,block,inBlock_trial_number,event,frames_from_start
SF28_Adult_OballStacker,34,6,4,boundary,20133.0000001
SF28_Adult_OballStacker,34,6,4,trial_offset,20200
HH09_Adult_TwistyGlasses,35,6,5,grey_onset,20299
HH09_Adult_TwistyGlasses,35,6,5,still_onset,20389
HH09_Adult_TwistyGlasses,35,6,5,event_onset,20479
HH09_Adult_TwistyGlasses,35,6,5,boundary,20587
HH09_Adult_TwistyGlasses,35,6,5,trial_offset,20659
AL38_Infant_Slinky,36,6,6,grey_onset,20759
AL38_Infant_Slinky,36,6,6,still_onset,20849
AL38_Infant_Slinky,36,6,6,event_onset,20939
AL38_Infant_Slinky,36,6,6,boundary,20999
AL38_Infant_Slinky,36,6,6,trial_offset,21208
