vid,trial_number,block,inBlock_trial_number,event,frames_from_start
OH29_Adult_MassageRoller,34,6,4,trial_offset,20501
CN14_Adult_StickyBall,35,6,5,grey_onset,20599
CN14_Adult_StickyBall,35,6,5,still_onset,20689
CN14_Adult_StickyBall,35,6,5,event_onset,20779
CN14_Adult_StickyBall,35,6,5,boundary,20867
CN14_Adult_StickyBall,35,6,5,trial_offset,20989
HH09_Infant_TwistyGlasses,36,6,6,grey_onset,21088
HH09_Infant_TwistyGlasses,36,6,6,still_onset,21178
HH09_Infant_TwistyGlasses,36,6,6,event_onset,21268
HH09_Infant_TwistyGlasses,36,6,6,boundary,21386
HH09_Infant_TwistyGlasses,36,6,6,trial_offset,21448
