vid,trial_number,block,inBlock_trial_number,event,frames_from_start
CN14_Infant_StickyBall,30,5,6,event_onset,17570
CN14_Infant_StickyBall,30,5,6,boundary,17659
CN14_Infant_StickyBall,30,5,6,trial_offset,17780
CN14_Infant_StickyBall,31,6,1,grey_onset,18122
CN14_Infant_StickyBall,31,6,1,still_onset,18212
CN14_Infant_StickyBall,31,6,1,event_onset,18302
CN14_Infant_StickyBall,31,6,1,boundary,18391
CN14_Infant_StickyBall,31,6,1,trial_offset,18512
HH09_Adult_TwistyGlasses,32,6,2,grey_onset,18612
HH09_Adult_TwistyGlasses,32,6,2,still_onset,18702
HH09_Adult_TwistyGlasses,32,6,2,event_onset,18792
HH09_Adult_TwistyGlasses,32,6,2,boundary,18900
HH09_Adult_TwistyGlasses,32,6,2,trial_offset,18972
SA03_Adult_GreenTube,33,6,3,grey_onset,19072
SA03_Adult_GreenTube,33,6,3,still_onset,19162
SA03_Adult_GreenTube,33,6,3,event_onset,19252
SA03_Adult_GreenTube,33,6,3,boundary,19426
SA03_Adult_GreenTube,33,6,3,trial_offset,19522
OH29_Infant_MassageRoller,34,6,4,grey_onset,19622
OH29_Infant_MassageRoller,34,6,4,still_onset,19712
OH29_Infant_MassageRoller,34,6,4,event_onset,19802
OH29_Infant_MassageRoller,34,6,4,boundary,19920
OH29_Infant_MassageRoller,34,6,4,trial_offset,20102
AL38_Infant_Slinky,35,6,5,grey_onset,20204
AL38_Infant_Slinky,35,6,5,still_onset,20294
AL38_Infant_Slinky,35,6,5,event_onset,20384
AL38_Infant_Slinky,35,6,5,boundary,20444
AL38_Infant_Slinky,35,6,5,trial_offset,20653
SF28_Adult_OballStacker,36,6,6,grey_onset,20754
SF28_Adult_OballStacker,36,6,6,still_onset,20844
SF28_Adult_OballStacker,36,6,6,event_onset,20934
SF28_Adult_OballStacker,36,6,6,boundary,21227.0000001
SF28_Adult_OballStacker,36,6,6,trial_offset,21294
