vid,trial_number,block,inBlock_trial_number,event,frames_from_start
SA03_Infant_GreenTube,30,5,6,trial_offset,17764
SF28_Infant_OballStacker,31,6,1,grey_onset,18106
SF28_Infant_OballStacker,31,6,1,still_onset,18196
SF28_Infant_OballStacker,31,6,1,event_onset,18286
SF28_Infant_OballStacker,31,6,1,boundary,18574
SF28_Infant_OballStacker,31,6,1,trial_offset,18646
AL38_Adult_Slinky,32,6,2,grey_onset,18746
AL38_Adult_Slinky,32,6,2,still_onset,18836
AL38_Adult_Slinky,32,6,2,event_onset,18926
AL38_Adult_Slinky,32,6,2,boundary,18984
AL38_Adult_Slinky,32,6,2,trial_offset,19195
CN14_Adult_StickyBall,33,6,3,grey_onset,19295
CN14_Adult_StickyBall,33,6,3,still_onset,19385
CN14_Adult_StickyBall,33,6,3,event_onset,19475
CN14_Adult_StickyBall,33,6,3,boundary,19563
CN14_Adult_StickyBall,33,6,3,trial_offset,19685
HH09_Infant_TwistyGlasses,34,6,4,grey_onset,19786
HH09_Infant_TwistyGlasses,34,6,4,still_onset,19876
HH09_Infant_TwistyGlasses,34,6,4,event_onset,19966
HH09_Infant_TwistyGlasses,34,6,4,boundary,20084
HH09_Infant_TwistyGlasses,34,6,4,trial_offset,20146
SA03_Infant_GreenTube,35,6,5,grey_onset,20247
SA03_Infant_GreenTube,35,6,5,still_onset,20337
SA03_Infant_GreenTube,35,6,5,event_onset,20427
SA03_Infant_GreenTube,35,6,5,boundary,20549.0000001
SA03_Infant_GreenTube,35,6,5,trial_offset,20697
OH29_Adult_MassageRoller,36,6,6,grey_onset,20798
OH29_Adult_MassageRoller,36,6,6,still_onset,20888
OH29_Adult_MassageRoller,36,6,6,event_onset,20978
OH29_Adult_MassageRoller,36,6,6,boundary,21092
OH29_Adult_MassageRoller,36,6,6,trial_offset,21278
